household_id,census_division,census_region,driver_count,household_income,household_size,household_workers,home_type,household_location,number_adults_household,vehicles_per_household,travel_date,travel_day,urban,vehicle_type,hybrid,make,vehicle_age,vehicle_commercial,vehicle_delivery,vehicle_rideshare,fuel_type,vehicle_year
9000169650,East South Central,South,2,"$25,000 to $34,999",2,0,One-family detached,Urban,2,1,202212,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Hyundai,5,No,,,Gas,2017
9000169656,Mountain,West,2,"$175,000 or more",2,2,One-family detached,Urban,2,3,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Subaru,10,No,,,Gas,2012
9000169656,Mountain,West,2,"$175,000 or more",2,2,One-family detached,Urban,2,3,202211,Sunday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,11,No,,,Gas,2011
9000169656,Mountain,West,2,"$175,000 or more",2,2,One-family detached,Urban,2,3,202211,Sunday,In an urban area,Van (Minivan/Cargo/Passenger),No,Other make,3,No,,,Gas,2019
9000169684,Mountain,West,1,"$75,000 to $99,999",2,1,"Townhome, Condo",Urban,2,1,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,Toyota,1,No,,,"Hybrid, gas/electric, non plug-in",2022
9000169700,West South Central,South,1,"$75,000 to $99,999",1,0,Building with 2 or more apartments,Urban,1,2,202212,Monday,In an urban area,Automobile/car/stationwagon,No,Lexus,9,No,,,Gas,2013
9000169700,West South Central,South,1,"$75,000 to $99,999",1,0,Building with 2 or more apartments,Urban,1,2,202212,Monday,In an urban area,Automobile/car/stationwagon,No,Lexus,16,Yes,No,No,Gas,2006
9000169702,South Atlantic,South,2,"$175,000 or more",2,2,"Townhome, Condo",Urban,2,5,202211,Tuesday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,32,No,,,Gas,1990
9000169702,South Atlantic,South,2,"$175,000 or more",2,2,"Townhome, Condo",Urban,2,5,202211,Tuesday,In an urban area,Automobile/car/stationwagon,No,Audi,7,No,,,Gas,2015
9000169702,South Atlantic,South,2,"$175,000 or more",2,2,"Townhome, Condo",Urban,2,5,202211,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,Volkswagen,1,No,,,Electric only,2022
9000169702,South Atlantic,South,2,"$175,000 or more",2,2,"Townhome, Condo",Urban,2,5,202211,Tuesday,In an urban area,Automobile/car/stationwagon,No,Audi,18,No,,,Gas,2004
9000169702,South Atlantic,South,2,"$175,000 or more",2,2,"Townhome, Condo",Urban,2,5,202211,Tuesday,In an urban area,Motorcycle/Moped,No,Suppressed for confidential reason,9,No,,,Gas,2013
9000169705,West South Central,South,2,"$35,000 to $49,999",2,2,Building with 2 or more apartments,Urban,2,1,202211,Saturday,In an urban area,Pickup Truck,No,Ford,22,No,,,Gas,2000
9000169708,West South Central,South,1,"$15,000 to $24,999",2,0,One-family detached,Urban,1,1,202211,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,9,No,,,Gas,2013
9000169711,East South Central,South,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202210,Thursday,In an urban area,Van (Minivan/Cargo/Passenger),No,Pontiac,23,No,,,Gas,1999
9000169711,East South Central,South,2,"$100,000 to $124,999",2,0,One-family detached,Urban,2,2,202210,Thursday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,3,No,,,Gas,2019
9000169714,Mountain,West,1,"$50,000 to $74,999",3,1,Building with 2 or more apartments,Urban,1,1,202210,Saturday,In an urban area,Automobile/car/stationwagon,No,Toyota,6,No,,,Gas,2016
9000169729,South Atlantic,South,1,"$150,000 to $174,999",1,0,One-family detached,Urban,1,2,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Audi,2,No,,,Gas,2020
9000169729,South Atlantic,South,1,"$150,000 to $174,999",1,0,One-family detached,Urban,1,2,202211,Monday,In an urban area,Pickup Truck,No,Chevrolet,5,No,,,Gas,2017
9000169743,Pacific,West,1,"$75,000 to $99,999",2,1,"Townhome, Condo",Urban,1,1,202211,Friday,In an urban area,Automobile/car/stationwagon,Yes,Toyota,8,No,,,"Hybrid, gas/electric, non plug-in",2014
9000169779,Middle Atlantic,Northeast,1,"$50,000 to $74,999",2,1,"Townhome, Condo",Urban,2,1,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Lincoln,6,No,,,Gas,2016
9000169794,East South Central,South,2,"$35,000 to $49,999",2,1,One-family detached,Urban,2,2,202211,Tuesday,In an urban area,Pickup Truck,No,Mitsubishi,16,No,,,Gas,2006
9000169794,East South Central,South,2,"$35,000 to $49,999",2,1,One-family detached,Urban,2,2,202211,Tuesday,In an urban area,Pickup Truck,No,Nissan/Datsun,14,No,,,Gas,2008
9000169805,Mountain,West,1,"$50,000 to $74,999",2,0,One-family detached,Urban,2,1,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Hyundai,30,No,,,Gas,1992
9000169810,Middle Atlantic,Northeast,2,"$75,000 to $99,999",2,0,Building with 2 or more apartments,Urban,2,1,202210,Sunday,In an urban area,Van (Minivan/Cargo/Passenger),No,Honda,1,No,,,Gas,2021
9000169821,South Atlantic,South,1,"$100,000 to $124,999",1,0,One-family detached,Urban,1,1,202210,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mercedes-Benz,3,No,,,Gas,2019
9000169829,East North Central,Midwest,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202212,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Subaru,8,No,,,Gas,2014
9000169829,East North Central,Midwest,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202212,Sunday,In an urban area,Automobile/car/stationwagon,No,Hyundai,11,No,,,Gas,2011
9000169842,East North Central,Midwest,1,"$50,000 to $74,999",1,1,Building with 2 or more apartments,Urban,1,1,202211,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,16,No,,,Gas,2006
9000169843,Mountain,West,4,"$175,000 or more",5,4,One-family detached,Urban,5,4,202212,Thursday,In an urban area,Automobile/car/stationwagon,No,Toyota,5,No,,,Gas,2017
9000169843,Mountain,West,4,"$175,000 or more",5,4,One-family detached,Urban,5,4,202212,Thursday,In an urban area,Pickup Truck,No,Ford,8,No,,,Gas,2014
9000169843,Mountain,West,4,"$175,000 or more",5,4,One-family detached,Urban,5,4,202212,Thursday,In an urban area,Automobile/car/stationwagon,No,Ford,12,No,,,Gas,2010
9000169843,Mountain,West,4,"$175,000 or more",5,4,One-family detached,Urban,5,4,202212,Thursday,In an urban area,Automobile/car/stationwagon,No,Honda,17,No,,,Gas,2005
9000169866,East North Central,Midwest,1,"$50,000 to $74,999",1,1,One-family detached,Urban,1,1,202211,Thursday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,1,No,,,Gas,2022
9000169869,West South Central,South,1,"$75,000 to $99,999",2,1,One-family detached,Urban,2,2,202211,Friday,In an urban area,Pickup Truck,No,Toyota,10,No,,,Gas,2012
9000169869,West South Central,South,1,"$75,000 to $99,999",2,1,One-family detached,Urban,2,2,202211,Friday,In an urban area,Automobile/car/stationwagon,No,Lincoln,4,No,,,Gas,2018
9000169870,West North Central,Midwest,2,"$100,000 to $124,999",4,1,One-family detached,Urban,2,4,202212,Saturday,In an urban cluster,Automobile/car/stationwagon,Yes,Toyota,8,No,,,"Hybrid, gas/electric, non plug-in",2014
9000169870,West North Central,Midwest,2,"$100,000 to $124,999",4,1,One-family detached,Urban,2,4,202212,Saturday,In an urban cluster,Automobile/car/stationwagon,No,Toyota,7,No,,,Gas,2015
9000169870,West North Central,Midwest,2,"$100,000 to $124,999",4,1,One-family detached,Urban,2,4,202212,Saturday,In an urban cluster,Pickup Truck,No,GMC,6,No,,,Diesel,2016
9000169870,West North Central,Midwest,2,"$100,000 to $124,999",4,1,One-family detached,Urban,2,4,202212,Saturday,In an urban cluster,Motorcycle/Moped,No,Honda,40,No,,,Gas,1982
9000169876,South Atlantic,South,1,"$35,000 to $49,999",1,0,One-family detached,Urban,1,2,202210,Sunday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,13,No,,,Gas,2009
9000169876,South Atlantic,South,1,"$35,000 to $49,999",1,0,One-family detached,Urban,1,2,202210,Sunday,In an urban area,Motorcycle/Moped,No,Other make,17,No,,,Gas,2005
9000169880,East North Central,Midwest,2,"$150,000 to $174,999",2,1,One-family detached,Urban,2,2,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,8,No,,,Gas,2014
9000169880,East North Central,Midwest,2,"$150,000 to $174,999",2,1,One-family detached,Urban,2,2,202211,Friday,In an urban area,Motorcycle/Moped,No,Suppressed for confidential reason,6,No,,,Gas,2016
9000169882,West North Central,Midwest,3,"$150,000 to $174,999",4,3,One-family detached,Urban,2,3,202211,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,7,No,,,Gas,2015
9000169882,West North Central,Midwest,3,"$150,000 to $174,999",4,3,One-family detached,Urban,2,3,202211,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,4,Yes,No,No,Gas,2018
9000169882,West North Central,Midwest,3,"$150,000 to $174,999",4,3,One-family detached,Urban,2,3,202211,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,14,No,,,Gas,2008
9000169883,East South Central,South,3,"$25,000 to $34,999",3,1,Building with 2 or more apartments,Urban,3,3,202212,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,19,No,,,Gas,2003
9000169883,East South Central,South,3,"$25,000 to $34,999",3,1,Building with 2 or more apartments,Urban,3,3,202212,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,11,No,,,Gas,2011
9000169883,East South Central,South,3,"$25,000 to $34,999",3,1,Building with 2 or more apartments,Urban,3,3,202212,Sunday,In an urban area,Pickup Truck,No,Chevrolet,28,No,,,Gas,1994
9000169885,Pacific,West,1,"$150,000 to $174,999",1,1,One-family detached,Urban,1,1,202212,Friday,In an urban area,Automobile/car/stationwagon,Yes,Toyota,4,No,,,"Hybrid, gas/electric, non plug-in",2018
9000169888,West North Central,Midwest,1,"$50,000 to $74,999",1,0,One-family detached,Urban,1,1,202211,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,5,No,,,Gas,2017
9000169892,Middle Atlantic,Northeast,3,"$100,000 to $124,999",3,1,One-family detached,Urban,3,1,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,1,No,,,Gas,2022
9000169894,Pacific,West,2,"$50,000 to $74,999",2,0,One-family detached,Urban,2,3,202212,Monday,In an urban area,Pickup Truck,No,GMC,17,No,,,Gas,2005
9000169894,Pacific,West,2,"$50,000 to $74,999",2,0,One-family detached,Urban,2,3,202212,Monday,In an urban area,Automobile/car/stationwagon,Yes,Ford,9,No,,,"Hybrid, gas/electric, non plug-in",2013
9000169894,Pacific,West,2,"$50,000 to $74,999",2,0,One-family detached,Urban,2,3,202212,Monday,In an urban area,Recreational vehicle (RV)/Motorhome,No,Other make,8,No,,,Gas,2014
9000169895,South Atlantic,South,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,3,202211,Wednesday,In an urban cluster,Pickup Truck,No,Ford,19,No,,,Gas,2003
9000169895,South Atlantic,South,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,3,202211,Wednesday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,5,No,,,Gas,2017
9000169895,South Atlantic,South,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,3,202211,Wednesday,In an urban cluster,Automobile/car/stationwagon,No,Honda,4,No,,,Gas,2018
9000169907,New England,Northeast,3,"$100,000 to $124,999",3,2,One-family detached,Urban,3,3,202301,Tuesday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,8,No,,,Gas,2014
9000169907,New England,Northeast,3,"$100,000 to $124,999",3,2,One-family detached,Urban,3,3,202301,Tuesday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,8,No,,,Gas,2014
9000169907,New England,Northeast,3,"$100,000 to $124,999",3,2,One-family detached,Urban,3,3,202301,Tuesday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,7,No,,,Gas,2015
9000169910,South Atlantic,South,1,"$100,000 to $124,999",2,1,One-family detached,Urban,2,1,202211,Friday,In an urban area,Pickup Truck,No,Toyota,16,No,,,Gas,2006
9000169919,Middle Atlantic,Northeast,2,I prefer not to answer,2,0,One-family detached,Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,8,No,,,Gas,2014
9000169919,Middle Atlantic,Northeast,2,I prefer not to answer,2,0,One-family detached,Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,1,No,,,Gas,2022
9000169950,Mountain,West,1,"$50,000 to $74,999",1,1,Building with 2 or more apartments,Urban,1,1,202211,Wednesday,In an urban area,Automobile/car/stationwagon,Yes,"Other domestic manufacturers (e.g., Tesla)",3,No,,,Electric only,2019
9000169972,East North Central,Midwest,2,"$25,000 to $34,999",4,1,One-family detached,Urban,2,1,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,GMC,16,No,,,Gas,2006
9000169981,Pacific,West,2,"$100,000 to $124,999",2,2,Building with 2 or more apartments,Urban,2,2,202212,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mercedes-Benz,1,No,,,Gas,2021
9000169981,Pacific,West,2,"$100,000 to $124,999",2,2,Building with 2 or more apartments,Urban,2,2,202212,Thursday,In an urban area,Automobile/car/stationwagon,No,Other make,8,No,,,Gas,2014
9000169994,Mountain,West,1,"$75,000 to $99,999",1,1,One-family detached,Urban,1,2,202211,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,4,No,,,Gas,2018
9000169994,Mountain,West,1,"$75,000 to $99,999",1,1,One-family detached,Urban,1,2,202211,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,11,No,,,Gas,2011
9000170002,Mountain,West,1,"$100,000 to $124,999",1,1,One-family detached,Urban,1,1,202211,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,11,No,,,Gas,2011
9000170009,South Atlantic,South,2,"$50,000 to $74,999",2,2,Building with 2 or more apartments,Urban,2,2,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Lincoln,14,No,,,Gas,2008
9000170009,South Atlantic,South,2,"$50,000 to $74,999",2,2,Building with 2 or more apartments,Urban,2,2,202211,Friday,In an urban area,Automobile/car/stationwagon,No,Honda,13,No,,,Gas,2009
9000170018,East North Central,Midwest,2,"$75,000 to $99,999",4,2,One-family detached,Urban,2,2,202211,Thursday,In an urban area,Van (Minivan/Cargo/Passenger),No,Other make,7,No,,,Gas,2015
9000170018,East North Central,Midwest,2,"$75,000 to $99,999",4,2,One-family detached,Urban,2,2,202211,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,7,No,,,Gas,2015
9000170022,Mountain,West,2,"$175,000 or more",2,2,One-family detached,Urban,2,3,202210,Saturday,In an urban area,Pickup Truck,No,Ford,12,No,,,Gas,2010
9000170022,Mountain,West,2,"$175,000 or more",2,2,One-family detached,Urban,2,3,202210,Saturday,In an urban area,Pickup Truck,Yes,Ford,1,No,,,"Hybrid, gas/electric, non plug-in",2021
9000170022,Mountain,West,2,"$175,000 or more",2,2,One-family detached,Urban,2,3,202210,Saturday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Audi,4,No,,,Gas,2018
9000170047,Pacific,West,1,"$175,000 or more",1,1,Building with 2 or more apartments,Urban,1,1,202301,Friday,In an urban area,Automobile/car/stationwagon,No,Honda,1,No,,,Gas,2021
9000170053,East South Central,South,2,"$50,000 to $74,999",4,1,Mobile home,Rural,2,2,202211,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Ford,18,No,,,Gas,2004
9000170053,East South Central,South,2,"$50,000 to $74,999",4,1,Mobile home,Rural,2,2,202211,Sunday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Suppressed for confidential reason,14,No,,,Gas,2008
9000170061,Pacific,West,1,"$50,000 to $74,999",1,0,One-family detached,Urban,1,1,202212,Tuesday,In an urban area,Automobile/car/stationwagon,No,Toyota,6,No,,,Gas,2016
9000170078,West South Central,South,2,"$25,000 to $34,999",2,0,Building with 2 or more apartments,Urban,2,2,202211,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,9,No,,,Gas,2013
9000170078,West South Central,South,2,"$25,000 to $34,999",2,0,Building with 2 or more apartments,Urban,2,2,202211,Sunday,In an urban area,Pickup Truck,No,Honda,3,No,,,Gas,2019
9000170081,Middle Atlantic,Northeast,1,"$50,000 to $74,999",2,2,Building with 2 or more apartments,Urban,1,1,202211,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Lexus,12,No,,,Gas,2010
9000170107,South Atlantic,South,2,"$50,000 to $74,999",2,1,Building with 2 or more apartments,Urban,2,1,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Toyota,4,Yes,No,No,Gas,2018
9000170143,New England,Northeast,3,"$75,000 to $99,999",4,3,Building with 2 or more apartments,Urban,3,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,Hyundai,1,No,,,"Hybrid, gas/electric, non plug-in",2021
9000170143,New England,Northeast,3,"$75,000 to $99,999",4,3,Building with 2 or more apartments,Urban,3,2,202211,Monday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,2,No,,,Gas,2020
9000170148,Middle Atlantic,Northeast,1,"$25,000 to $34,999",1,0,One-family detached,Urban,1,1,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Lexus,17,No,,,Gas,2005
9000170172,East North Central,Midwest,1,"$50,000 to $74,999",1,1,"Townhome, Condo",Urban,1,2,202211,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Buick/Opel,6,No,,,Gas,2016
9000170172,East North Central,Midwest,1,"$50,000 to $74,999",1,1,"Townhome, Condo",Urban,1,2,202211,Wednesday,In an urban area,Automobile/car/stationwagon,No,BMV,18,No,,,Gas,2004
9000170207,South Atlantic,South,2,"$10,000 to $14,999",3,1,One-family detached,Urban,2,1,202212,Tuesday,In an urban area,Automobile/car/stationwagon,No,Dodge,15,No,,,Gas,2007
9000170219,West North Central,Midwest,2,"$50,000 to $74,999",3,1,One-family detached,Urban,2,3,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Dodge,4,No,,,Gas,2018
9000170219,West North Central,Midwest,2,"$50,000 to $74,999",3,1,One-family detached,Urban,2,3,202211,Monday,In an urban area,Other truck,No,Chevrolet,19,No,,,Gas,2003
9000170219,West North Central,Midwest,2,"$50,000 to $74,999",3,1,One-family detached,Urban,2,3,202211,Monday,In an urban area,Motorcycle/Moped,No,Harley-Davidson,19,No,,,Gas,2003
9000170226,Middle Atlantic,Northeast,2,"$175,000 or more",2,0,One-family detached,Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,2,No,,,Gas,2020
9000170226,Middle Atlantic,Northeast,2,"$175,000 or more",2,0,One-family detached,Urban,2,2,202211,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,3,No,,,Gas,2019
9000170228,West North Central,Midwest,1,"$25,000 to $34,999",1,0,Building with 2 or more apartments,Urban,1,1,202211,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,10,No,,,Gas,2012
9000170232,South Atlantic,South,1,"$75,000 to $99,999",1,1,Building with 2 or more apartments,Urban,1,1,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,9,No,,,Gas,2013
9000170233,Pacific,West,2,"$150,000 to $174,999",5,1,One-family detached,Urban,2,2,202212,Tuesday,In an urban area,Pickup Truck,No,Ford,5,No,,,Gas,2017
9000170233,Pacific,West,2,"$150,000 to $174,999",5,1,One-family detached,Urban,2,2,202212,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,7,No,,,Gas,2015
9000170242,Middle Atlantic,Northeast,1,"$150,000 to $174,999",1,0,"Townhome, Condo",Urban,1,2,202212,Friday,In an urban area,Automobile/car/stationwagon,No,Chevrolet,5,No,,,Gas,2017
9000170242,Middle Atlantic,Northeast,1,"$150,000 to $174,999",1,0,"Townhome, Condo",Urban,1,2,202212,Friday,In an urban area,Automobile/car/stationwagon,No,Hyundai,5,No,,,Gas,2017
9000170254,South Atlantic,South,2,"$175,000 or more",2,0,Building with 2 or more apartments,Urban,2,2,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Volvo,19,No,,,Gas,2003
9000170254,South Atlantic,South,2,"$175,000 or more",2,0,Building with 2 or more apartments,Urban,2,2,202211,Saturday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,7,No,,,Gas,2015
9000170257,Mountain,West,1,"$50,000 to $74,999",1,1,Building with 2 or more apartments,Urban,1,1,202211,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Subaru,3,No,,,Gas,2019
9000170270,East North Central,Midwest,1,"$75,000 to $99,999",1,1,One-family detached,Urban,1,2,202211,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,7,No,,,Gas,2015
