Time,leader_position(m),follower_position(m),leader_speed(m/s),follower_speed(m/s),leader_acc(m/s^2),follower_acc(m/s^2),trajectory_number
33.9,386.42,366.79,13.719,13.756,0.03048,-1.8288,14
34,387.79,368.16,13.722,13.573,-0.21336,-3.109,14
34.1,389.17,369.52,13.701,13.262,-0.36576,-2.7127,14
34.2,390.54,370.84,13.664,12.991,0.3048,-1.1887,14
34.3,391.9,372.14,13.695,12.872,1.8593,-0.1524,14
34.4,393.27,373.43,13.881,12.856,4.2062,0.24384,14
34.5,394.66,374.72,14.301,12.881,3.5357,0.27432,14
34.6,396.09,376,14.655,12.908,4.1758,0.36576,14
34.7,397.55,377.3,15.072,12.945,1.8898,0.1524,14
34.8,399.06,378.59,15.261,12.96,0.3048,-0.33528,14
34.9,400.59,379.89,15.292,12.927,-0.36576,-0.06096,14
35,402.12,381.18,15.255,12.92,-0.21336,0.94488,14
35.1,403.64,382.47,15.234,13.015,-0.12192,1.9202,14
35.2,405.17,383.77,15.222,13.207,0.36576,2.1336,14
35.3,406.69,385.09,15.258,13.42,0.73152,1.3716,14
35.4,408.21,386.44,15.331,13.558,0.27432,1.0973,14
35.5,409.75,387.79,15.359,13.667,-0.27432,1.6764,14
35.6,411.28,389.16,15.331,13.835,-0.73152,2.5908,14
35.7,412.82,390.54,15.258,14.094,-0.36576,2.5298,14
35.8,414.34,391.95,15.222,14.347,0.18288,1.463,14
35.9,415.86,393.39,15.24,14.493,-0.03048,0.12192,14
36,417.39,394.83,15.237,14.505,0.1524,-0.54864,14
36.1,418.91,396.29,15.252,14.451,0.12192,0.1524,14
36.2,420.44,397.73,15.264,14.466,-0.57912,1.4021,14
36.3,421.96,399.18,15.206,14.606,-0.9144,2.5298,14
36.4,423.48,400.64,15.115,14.859,-0.03048,2.4689,14
36.5,425,402.12,15.112,15.106,3.3223,1.5545,14
36.6,426.51,403.63,15.444,15.261,4.511,0.39624,14
36.7,428.05,405.16,15.895,15.301,3.7795,-0.21336,14
36.8,429.64,406.69,16.273,15.28,4.6634,-1.0668,14
36.9,431.27,408.22,16.74,15.173,0.97536,-1.9507,14
37,432.94,409.74,16.837,14.978,-0.48768,-1.4935,14
37.1,434.63,411.23,16.788,14.829,-0.24384,0.33528,14
37.2,436.31,412.72,16.764,14.862,-0.06096,1.9507,14
37.3,437.98,414.2,16.758,15.057,-0.3048,1.8593,14
37.4,439.66,415.71,16.727,15.243,-0.24384,0.39624,14
37.5,441.33,417.23,16.703,15.283,0.24384,-0.3048,14
37.6,443,418.76,16.727,15.252,-0.18288,-0.1524,14
37.7,444.67,420.29,16.709,15.237,-0.42672,0.03048,14
37.8,446.34,421.81,16.666,15.24,0.57912,0.03048,14
37.9,448.01,423.33,16.724,15.243,1.6459,-0.1524,14
38,449.68,424.86,16.889,15.228,2.1336,-0.27432,14
38.1,451.37,426.38,17.102,15.2,1.1887,0.33528,14
38.2,453.08,427.9,17.221,15.234,-0.64008,1.3106,14
38.3,454.8,429.42,17.157,15.365,-2.6518,2.286,14
38.4,456.52,430.96,16.892,15.594,-4.2062,2.7737,14
38.5,458.21,432.52,16.471,15.871,-4.1453,2.6213,14
38.6,459.86,434.11,16.057,16.133,-1.0668,2.7432,14
38.7,461.46,435.72,15.95,16.407,2.4079,2.347,14
38.8,463.06,437.36,16.191,16.642,3.5357,1.2802,14
38.9,464.68,439.03,16.545,16.77,2.3165,0.36576,14
39,466.33,440.7,16.776,16.807,0.42672,-0.12192,14
39.1,468.01,442.38,16.819,16.794,-0.42672,-0.9144,14
39.2,469.69,444.06,16.776,16.703,-0.18288,-0.9144,14
39.3,471.37,445.73,16.758,16.612,0.06096,0.6096,14
39.4,473.04,447.39,16.764,16.673,-0.48768,3.1699,14
39.5,474.72,449.06,16.715,16.99,0.97536,4.1148,14
39.6,476.39,450.76,16.813,17.401,2.0422,3.81,14
39.7,478.07,452.5,17.017,17.782,0.82296,1.1582,14
39.8,479.77,454.28,17.099,17.898,-0.82296,-1.0058,14
39.9,481.48,456.07,17.017,17.797,-2.1031,-2.987,14
40,483.19,457.85,16.807,17.499,-0.82296,-3.9319,14
40.1,484.87,459.6,16.724,17.105,0.82296,-3.2614,14
40.2,486.54,461.31,16.807,16.779,-0.4572,-0.79248,14
40.3,488.22,462.99,16.761,16.7,-1.4935,2.1336,14
40.4,489.9,464.66,16.612,16.913,-2.1031,4.0234,14
40.5,491.56,466.35,16.401,17.316,-1.4021,2.8042,14
40.6,493.2,468.08,16.261,17.596,-0.03048,5.68E-12,14
40.7,494.82,469.84,16.258,17.596,0.42672,-1.1278,14
40.8,496.45,471.6,16.301,17.483,-2.5603,-0.09144,14
40.9,498.08,473.35,16.045,17.474,-4.4806,0.54864,14
41,499.68,475.09,15.597,17.529,-2.286,1.4021,14
41.1,501.24,476.85,15.368,17.669,0.762,0.762,14
41.2,502.78,478.61,15.444,17.745,2.4689,-0.1524,14
41.3,504.32,480.39,15.691,17.73,-0.4572,-0.24384,14
41.4,505.89,482.16,15.645,17.706,-2.987,-1.7983,14
41.5,507.46,483.93,15.347,17.526,-1.0668,-1.524,14
41.6,508.99,485.68,15.24,17.374,1.0668,-0.57912,14
41.7,510.52,487.42,15.347,17.316,2.3165,-0.4572,14
41.8,512.05,489.15,15.578,17.27,1.7678,-0.09144,14
41.9,513.61,490.88,15.755,17.261,0.4572,-1.3716,14
42,515.18,492.61,15.801,17.124,0.03048,-2.1336,14
42.1,516.76,494.32,15.804,16.91,-0.54864,-0.97536,14
42.2,518.35,496.01,15.749,16.813,-1.7374,-1.1887,14
42.3,519.92,497.69,15.575,16.694,-1.6764,-2.225,14
42.4,521.48,499.36,15.408,16.471,-0.67056,-1.6154,14
42.5,523.02,501.01,15.341,16.31,-0.12192,0.36576,14
42.6,524.55,502.64,15.328,16.346,-0.03048,2.4384,14
42.7,526.09,504.27,15.325,16.59,-0.6096,2.0117,14
42.8,527.62,505.93,15.264,16.791,-0.42672,-0.03048,14
42.9,529.14,507.61,15.222,16.788,0.1524,-0.24384,14
43,530.67,509.29,15.237,16.764,0.1524,-0.03048,14
43.1,532.19,510.97,15.252,16.761,0.39624,-0.03048,14
43.2,533.72,512.64,15.292,16.758,-0.33528,0.21336,14
43.3,535.24,514.32,15.258,16.779,-1.8593,0.27432,14
43.4,536.77,516,15.072,16.807,-4.1758,-0.4572,14
43.5,538.28,517.68,14.655,16.761,-3.5052,-1.7069,14
43.6,539.74,519.35,14.304,16.59,-4.4501,-1.6154,14
43.7,541.17,521.01,13.859,16.429,-1.9507,-0.36576,14
43.8,542.56,522.66,13.664,16.392,0.39624,0.3048,14
43.9,543.93,524.29,13.704,16.423,2.0117,-0.4572,14
44,545.3,525.94,13.905,16.377,2.2555,-2.1946,14
44.1,546.69,527.57,14.131,16.157,2.6518,-2.8346,14
44.2,548.1,529.19,14.396,15.874,0.42672,-2.7127,14
44.3,549.54,530.78,14.438,15.603,-5.2426,-2.4079,14
44.4,550.98,532.34,13.914,15.362,-4.9682,-1.3411,14
44.5,552.37,533.87,13.417,15.228,-6.3398,-0.1524,14
44.6,553.72,535.4,12.783,15.213,-7.4066,0.67056,14
44.7,554.99,536.92,12.043,15.28,-6.6446,-0.1524,14
44.8,556.2,538.45,11.378,15.264,-5.5169,-1.8898,14
0.1,31.023,0,13.722,15.24,-0.06096,-15.24,15
0.2,32.395,1.524,13.716,13.716,0,15.24,15
0.3,33.766,2.8956,13.716,15.24,-0.03048,-15.24,15
0.4,35.138,4.4196,13.713,13.716,0.4572,5.4559,15
0.5,36.509,5.7912,13.759,14.262,-0.85344,-0.09144,15
0.6,37.885,7.2174,13.673,14.252,-1.7374,2.4994,15
0.7,39.252,8.6426,13.5,14.502,-0.70104,0.48768,15
0.8,40.602,10.093,13.429,14.551,0.67056,-0.42672,15
0.9,41.945,11.548,13.497,14.508,1.6764,-1.0668,15
1,43.295,12.999,13.664,14.402,0.64008,-3.5966,15
1.1,44.661,14.439,13.728,14.042,0.06096,-4.7244,15
1.2,46.034,15.843,13.734,13.57,1.585,-1.8288,15
1.3,47.408,17.2,13.893,13.387,2.3774,1.7983,15
1.4,48.797,18.539,14.131,13.567,2.1336,4.7549,15
1.5,50.21,19.896,14.344,14.042,0.82296,3.5966,15
1.6,51.644,21.3,14.426,14.402,-0.82296,1.0058,15
1.7,53.087,22.74,14.344,14.502,-2.1031,0.64008,15
1.8,54.521,24.19,14.134,14.566,-2.4079,-0.70104,15
1.9,55.935,25.647,13.893,14.496,-0.36576,-1.8898,15
2,57.324,27.096,13.856,14.307,-2.9566,-2.2555,15
2.1,58.71,28.527,13.561,14.082,-5.1816,-0.9144,15
2.2,60.066,29.935,13.042,13.99,-1.6764,1.0668,15
2.3,61.37,31.334,12.875,14.097,7.1933,1.0363,15
2.4,62.657,32.744,13.594,14.201,4.0234,-0.88392,15
2.5,64.017,34.164,13.996,14.112,5.3645,-2.347,15
2.6,65.416,35.575,14.533,13.878,5.0292,-1.3411,15
2.7,66.87,36.963,15.036,13.743,2.1336,-1.0973,15
2.8,68.373,38.337,15.249,13.634,1.0973,-1.3106,15
2.9,69.898,39.701,15.359,13.503,1.1887,-0.42672,15
3,71.434,41.051,15.478,13.46,1.7069,0.54864,15
3.1,72.982,42.397,15.648,13.515,1.0668,1.585,15
3.2,74.547,43.749,15.755,13.673,-0.24384,0.762,15
3.3,76.122,45.116,15.731,13.75,-1.1582,-0.36576,15
3.4,77.695,46.491,15.615,13.713,-2.225,-0.03048,15
3.5,79.257,47.862,15.392,13.71,-5.1206,0.03048,15
3.6,80.796,49.233,14.88,13.713,-4.7854,-0.03048,15
3.7,82.284,50.604,14.402,13.71,-5.4864,7.11E-13,15
3.8,83.724,51.975,13.853,13.71,-5.0597,0.03048,15
3.9,85.11,53.346,13.347,13.713,-5.6693,-0.03048,15
4,86.444,54.718,12.78,13.71,-2.1641,0.48768,15
4.1,87.722,56.089,12.564,13.759,0.48768,-0.06096,15
4.2,88.979,57.465,12.613,13.753,0.4572,-3.2309,15
4.3,90.24,58.84,12.658,13.429,-0.09144,-3.9319,15
4.4,91.506,60.183,12.649,13.036,0.79248,-0.9144,15
4.5,92.771,61.486,12.728,12.945,-1.5545,3.7795,15
4.6,94.044,62.781,12.573,13.323,-3.3833,4.0234,15
4.7,95.301,64.113,12.235,13.725,-1.2497,3.871,15
4.8,96.524,65.486,12.11,14.112,1.2192,2.3165,15
4.9,97.735,66.897,12.232,14.344,3.3833,2.8042,15
5,98.959,68.331,12.57,14.624,1.5545,2.1641,15
5.1,100.22,69.794,12.725,14.841,-0.82296,1.0973,15
5.2,101.49,71.278,12.643,14.95,0.09144,-0.18288,15
5.3,102.75,72.773,12.652,14.932,0.51816,-1.1278,15
5.4,104.02,74.266,12.704,14.819,-0.18288,-1.7374,15
5.5,105.29,75.748,12.686,14.646,-1.6459,-1.585,15
5.6,106.56,77.213,12.521,14.487,-3.81,-0.85344,15
5.7,107.81,78.661,12.14,14.402,-3.81,-0.1524,15
5.8,109.02,80.101,11.759,14.387,-3.81,-0.79248,15
5.9,110.2,81.54,11.378,14.307,-1.6154,-2.225,15
6,111.34,82.971,11.217,14.085,-0.1524,-2.4994,15
6.1,112.46,84.379,11.201,13.835,0.4572,-1.4935,15
6.2,113.58,85.763,11.247,13.686,0.1524,-0.12192,15
6.3,114.7,87.131,11.262,13.673,-0.06096,0.39624,15
6.4,115.83,88.499,11.256,13.713,-0.03048,0.06096,15
6.5,116.95,89.87,11.253,13.719,0.03048,-0.03048,15
6.6,118.08,91.242,11.256,13.716,-0.03048,0.762,15
6.7,119.21,92.613,11.253,13.792,0.03048,-1.4021,15
6.8,120.33,93.993,11.256,13.652,-1.42E-12,-3.0175,15
6.9,121.46,95.358,11.256,13.35,1.42E-12,-1.524,15
7,122.58,96.693,11.256,13.198,-1.42E-12,-0.3048,15
7.1,123.71,98.013,11.256,13.167,-0.03048,0.06096,15
7.2,124.83,99.329,11.253,13.173,-0.03048,-2.3774,15
7.3,125.96,100.65,11.25,12.936,0.21336,-3.6576,15
7.4,127.08,101.94,11.272,12.57,0.39624,-1.1887,15
7.5,128.21,103.2,11.311,12.451,-0.64008,0.09144,15
7.6,129.34,104.44,11.247,12.46,-2.0726,0.39624,15
7.7,130.47,105.69,11.04,12.5,-3.2918,0.06096,15
7.8,131.57,106.94,10.711,12.506,-2.7737,-0.03048,15
7.9,132.64,108.19,10.433,12.503,-0.36576,1.42E-12,15
8,133.69,109.44,10.397,12.503,1.1278,-0.03048,15
8.1,134.72,110.69,10.51,12.5,1.4326,0.03048,15
8.2,135.78,111.94,10.653,12.503,1.0363,-4.26E-12,15
8.3,136.84,113.19,10.756,12.503,-1.2802,-0.03048,15
8.4,137.92,114.44,10.628,12.5,-2.2555,0.03048,15
8.5,138.98,115.69,10.403,12.503,-0.79248,0,15
8.6,140.02,116.94,10.324,12.503,0.762,1.42E-12,15
8.7,141.05,118.19,10.4,12.503,2.1336,-0.06096,15
8.8,142.09,119.44,10.613,12.497,0.97536,0.03048,15
8.9,143.15,120.69,10.711,12.5,-0.48768,0.36576,15
9,144.22,121.94,10.662,12.536,8.53E-12,0.21336,15
9.1,145.29,123.19,10.662,12.558,-0.03048,-0.82296,15
9.2,146.36,124.45,10.659,12.475,0.03048,-2.4689,15
9.3,147.42,125.7,10.662,12.229,0,-3.749,15
9.4,148.49,126.92,10.662,11.854,-2.84E-12,-3.3223,15
9.5,149.56,128.11,10.662,11.521,0.03048,-1.8288,15
9.6,150.62,129.26,10.665,11.339,-0.1524,-0.33528,15
9.7,151.69,130.39,10.65,11.305,-0.42672,0.36576,15
9.8,152.75,131.52,10.607,11.342,0.3048,0.18288,15
9.9,153.81,132.66,10.638,11.36,1.8288,-0.06096,15
10,154.88,133.79,10.82,11.354,4.2977,-2.84E-12,15
10.1,155.96,134.93,11.25,11.354,3.5357,0.03048,15
10.2,157.08,136.06,11.604,11.357,4.2977,0.42672,15
10.3,158.24,137.2,12.034,11.4,1.6764,-1.0363,15
10.4,159.45,138.34,12.201,11.296,-0.03048,-2.0422,15
10.5,160.67,139.47,12.198,11.092,-1.4935,-0.70104,15
10.6,161.89,140.58,12.049,11.022,-2.1031,0.82296,15
10.7,163.09,141.68,11.838,11.104,-2.1946,2.0726,15
10.8,164.28,142.79,11.619,11.311,-0.9144,1.0668,15
10.9,165.44,143.92,11.528,11.418,1.4326,-0.39624,15
11,166.59,145.06,11.671,11.378,2.5298,-0.54864,15
11.1,167.76,146.2,11.924,11.323,2.0117,-1.463,15
11.2,168.95,147.33,12.125,11.177,0.73152,-1.8898,15
11.3,170.16,148.45,12.198,10.988,2.84E-12,-1.4935,15
11.4,171.38,149.55,12.198,10.839,-0.03048,-0.51816,15
11.5,172.6,150.63,12.195,10.787,-0.03048,0.03048,15
11.6,173.82,151.71,12.192,10.79,-0.03048,0.18288,15
11.7,175.04,152.79,12.189,10.808,0.03048,0.03048,15
11.8,176.26,153.87,12.192,10.811,-0.03048,0.03048,15
11.9,177.48,154.95,12.189,10.814,0.36576,-0.03048,15
12,178.7,156.03,12.226,10.811,-0.73152,-0.03048,15
12.1,179.92,157.12,12.152,10.808,-1.2802,0.09144,15
12.2,181.14,158.2,12.024,10.817,-0.1524,0.21336,15
12.3,182.34,159.28,12.009,10.839,0.24384,-0.1524,15
12.4,183.54,160.36,12.034,10.823,-0.39624,-1.0668,15
12.5,184.74,161.44,11.994,10.717,-3.5052,-1.4935,15
12.6,185.94,162.52,11.643,10.567,-3.9014,-0.82296,15
12.7,187.11,163.57,11.253,10.485,-4.2062,0.82296,15
12.8,188.23,164.62,10.833,10.567,-1.9202,1.4935,15
12.9,189.32,165.68,10.641,10.717,-0.09144,1.0668,15
13,190.38,166.75,10.631,10.823,0.73152,0.1524,15
13.1,191.44,167.83,10.705,10.839,-0.09144,-0.21336,15
13.2,192.51,168.92,10.695,10.817,-1.9507,-0.09144,15
13.3,193.58,170,10.5,10.808,-4.1453,0.03048,15
13.4,194.63,171.08,10.086,10.811,-3.5357,0,15
13.5,195.64,172.16,9.7323,10.811,-3.7186,0.03048,15
13.6,196.61,173.24,9.3604,10.814,-2.1641,0,15
13.7,197.55,174.32,9.144,10.814,-2.1641,-0.09144,15
13.8,198.47,175.4,8.9276,10.805,-3.7186,-0.24384,15
13.9,199.36,176.48,8.5557,10.781,-3.5357,0.18288,15
14,200.21,177.56,8.2022,10.799,-4.1453,0.9144,15
14.1,201.03,178.64,7.7876,10.891,-1.8898,2.225,15
14.2,201.81,179.73,7.5987,11.113,-0.36576,1.6764,15
14.3,202.57,180.84,7.5621,11.281,0.57912,0.51816,15
14.4,203.33,181.97,7.62,11.332,0.57912,0.42672,15
14.5,204.09,183.1,7.6779,11.375,-0.39624,0.67056,15
14.6,204.86,184.24,7.6383,11.442,-1.8593,1.0668,15
14.7,205.62,185.39,7.4524,11.549,-4.1758,0.85344,15
14.8,206.37,186.54,7.0348,11.634,-3.5357,0.3048,15
14.9,207.07,187.7,6.6812,11.665,-4.1758,-0.73152,15
15,207.74,188.87,6.2636,11.592,-1.8898,-6.0046,15
15.1,208.37,190.03,6.0747,10.991,-0.36576,-5.1816,15
15.2,208.97,191.13,6.0381,10.473,0.57912,-6.6142,15
15.3,209.58,192.18,6.096,9.8115,0.57912,-6.8885,15
15.4,210.19,193.16,6.1539,9.1227,-0.36576,-6.3094,15
15.5,210.8,194.07,6.1173,8.4917,-1.8898,-5.5474,15
15.6,211.41,194.92,5.9284,7.937,-4.1758,-4.7244,15
15.7,212.01,195.71,5.5108,7.4646,-3.5357,-4.0843,15
15.8,212.56,196.46,5.1572,7.0561,-4.1758,-3.7186,15
15.9,213.07,197.16,4.7396,6.6843,-1.8898,-3.7186,15
16,213.55,197.83,4.5507,6.3124,-0.3048,-2.1641,15
16.1,214,198.46,4.5202,6.096,0.36576,-2.1641,15
16.2,214.45,199.07,4.5568,5.8796,0.21336,-3.7186,15
16.3,214.91,199.66,4.5781,5.5077,-0.06096,-3.5662,15
16.4,215.37,200.21,4.572,5.1511,0,-4.1148,15
16.5,215.82,200.73,4.572,4.7396,0,-1.8898,15
16.6,216.28,201.2,4.572,4.5507,0,-0.3048,15
16.7,216.74,201.66,4.572,4.5202,0,0.39624,15
16.8,217.2,202.11,4.572,4.5598,0,0.18288,15
16.9,217.65,202.56,4.572,4.5781,0,-0.09144,15
17,218.11,203.02,4.572,4.569,0,0.03048,15
17.1,218.57,203.48,4.572,4.572,-0.03048,0.03048,15
17.2,219.03,203.94,4.569,4.575,0.03048,-0.06096,15
17.3,219.48,204.39,4.572,4.569,0,0.06096,15
17.4,219.94,204.85,4.572,4.575,0.03048,-0.03048,15
17.5,220.4,205.31,4.575,4.572,-0.03048,-0.03048,15
17.6,220.85,205.77,4.572,4.569,0,0.03048,15
17.7,221.31,206.22,4.572,4.572,0,0,15
17.8,221.77,206.68,4.572,4.572,0.03048,0,15
17.9,222.23,207.14,4.575,4.572,-0.1524,0,15
18,222.68,207.59,4.5598,4.572,-0.3048,0,15
18.1,223.14,208.05,4.5293,4.572,0.36576,0,15
18.2,223.59,208.51,4.5659,4.572,1.3106,0,15
18.3,224.05,208.97,4.697,4.572,2.3774,0,15
18.4,224.52,209.42,4.9347,4.572,2.8956,0,15
18.5,225.01,209.88,5.2243,4.572,2.4994,-0.03048,15
18.6,225.53,210.34,5.4742,4.569,1.4935,0.06096,15
18.7,226.08,210.79,5.6236,4.575,-0.1524,-0.03048,15
18.8,226.64,211.25,5.6083,4.572,-1.0363,0,15
18.9,227.2,211.71,5.5047,4.572,-0.88392,0,15
19,227.76,212.17,5.4163,4.572,-0.9144,0,15
19.1,228.3,212.62,5.3249,4.572,-1.3411,0,15
19.2,228.83,213.08,5.1907,4.572,-2.347,0,15
19.3,229.35,213.54,4.956,4.572,-2.4994,0,15
19.4,229.84,213.99,4.7061,4.572,-1.463,0,15
19.5,230.31,214.45,4.5598,4.572,-0.51816,0,15
19.6,230.77,214.91,4.508,4.572,0.24384,0,15
19.7,231.22,215.37,4.5324,4.572,0.88392,0,15
19.8,231.67,215.82,4.6208,4.572,1.6154,0,15
19.9,232.14,216.28,4.7823,4.572,2.2555,0,15
20,232.61,216.74,5.0079,4.572,1.6764,0,15
20.1,233.12,217.2,5.1755,4.572,0.70104,-0.03048,15
20.2,233.63,217.65,5.2456,4.569,2.84E-12,0.03048,15
20.3,234.16,218.11,5.2456,4.572,-0.12192,0.03048,15
20.4,234.68,218.57,5.2334,4.575,-0.12192,-0.03048,15
20.5,235.21,219.02,5.2212,4.572,-0.33528,-0.03048,15
20.6,235.73,219.48,5.1877,4.569,-0.57912,0.03048,15
20.7,236.25,219.94,5.1298,4.572,-0.27432,0,15
20.8,236.76,220.4,5.1024,4.572,0.3048,0,15
20.9,237.27,220.85,5.1328,4.572,0.51816,0,15
21,237.78,221.31,5.1846,4.572,0.36576,0,15
21.1,238.3,221.77,5.2212,4.572,0.12192,0,15
21.2,238.82,222.22,5.2334,4.572,0.12192,0,15
21.3,239.35,222.68,5.2456,4.572,0.03048,0,15
21.4,239.87,223.14,5.2487,4.572,-0.70104,0,15
21.5,240.4,223.6,5.1786,4.572,-1.7069,-0.03048,15
21.6,240.91,224.05,5.0079,4.569,-2.2555,0.03048,15
21.7,241.42,224.51,4.7823,4.572,-1.6764,0.03048,15
21.8,241.89,224.97,4.6147,4.575,-0.73152,-0.06096,15
21.9,242.35,225.42,4.5415,4.569,0.03048,0.06096,15
22,242.81,225.88,4.5446,4.575,0.27432,-0.03048,15
22.1,243.26,226.34,4.572,4.572,-0.06096,-0.06096,15
22.2,243.72,226.8,4.5659,4.5659,-0.27432,0.09144,15
22.3,244.18,227.25,4.5385,4.575,0.27432,0.1524,15
22.4,244.63,227.71,4.5659,4.5903,1.0973,0.06096,15
22.5,245.09,228.17,4.6756,4.5964,1.5545,-0.06096,15
22.6,245.56,228.63,4.8311,4.5903,0.54864,-0.1524,15
22.7,246.04,229.09,4.8859,4.575,-1.0058,-0.21336,15
22.8,246.53,229.55,4.7854,4.5537,-1.6154,-2.84E-12,15
22.9,247.01,230,4.6238,4.5537,-0.82296,0.36576,15
23,247.47,230.46,4.5415,4.5903,-2.84E-12,1.0363,15
23.1,247.92,230.92,4.5415,4.6939,0.27432,1.3106,15
23.2,248.38,231.38,4.569,4.825,0.09144,1.0058,15
23.3,248.83,231.87,4.5781,4.9256,-0.06096,0.36576,15
23.4,249.29,232.36,4.572,4.9621,0,0,15
23.5,249.75,232.86,4.572,4.9621,0,-0.09144,15
23.6,250.21,233.35,4.572,4.953,0.06096,-0.03048,15
23.7,250.66,233.85,4.5781,4.95,-0.21336,-0.3048,15
23.8,251.12,234.34,4.5568,4.9195,-0.36576,-0.4572,15
23.9,251.58,234.83,4.5202,4.8738,0.3048,-0.21336,15
24,252.03,235.32,4.5507,4.8524,1.8898,0.24384,15
24.1,252.48,235.81,4.7396,4.8768,4.1453,0.42672,15
24.2,252.96,236.29,5.1542,4.9195,3.5966,0.27432,15
24.3,253.47,236.79,5.5138,4.9469,4.1453,0.09144,15
24.4,254.02,237.28,5.9284,4.956,1.8898,0.06096,15
24.5,254.62,237.78,6.1173,4.9621,0.3048,0,15
24.6,255.23,238.27,6.1478,4.9621,-0.39624,-0.36576,15
24.7,255.84,238.77,6.1082,4.9256,-0.1524,-1.0058,15
24.8,256.45,239.26,6.093,4.825,0.03048,-1.3106,15
24.9,257.06,239.74,6.096,4.6939,0,-1.0973,15
25,257.67,240.21,6.096,4.5842,0,-0.64008,15
25.1,258.28,240.67,6.096,4.5202,0,0.3048,15
25.2,258.89,241.12,6.096,4.5507,0,1.3411,15
25.3,259.5,241.58,6.096,4.6848,-0.03048,1.4326,15
25.4,260.11,242.05,6.093,4.828,0.03048,0.24384,15
25.5,260.72,242.53,6.096,4.8524,0.06096,-0.9144,15
25.6,261.33,243.02,6.1021,4.761,-0.18288,-0.18288,15
25.7,261.94,243.49,6.0838,4.7427,-0.39624,1.8288,15
25.8,262.55,243.97,6.0442,4.9256,0.3048,2.5298,15
25.9,263.15,244.46,6.0747,5.1786,1.8898,1.4021,15
26,263.76,244.98,6.2636,5.3188,4.0234,0.57912,15
26.1,264.39,245.51,6.666,5.3767,3.81,0.97536,15
26.2,265.05,246.05,7.047,5.4742,3.048,2.347,15
26.3,265.76,246.59,7.3518,5.7089,1.524,2.5603,15
26.4,266.49,247.16,7.5042,5.9649,0.64008,1.4021,15
26.5,267.24,247.76,7.5682,6.1051,0.4572,0.3048,15
26.6,268,248.37,7.6139,6.1356,0.18288,-0.24384,15
26.7,268.76,248.99,7.6322,6.1112,-0.12192,-0.21336,15
26.8,269.53,249.6,7.62,6.0899,0.06096,0.06096,15
26.9,270.29,250.21,7.6261,6.096,-0.21336,0,15
27,271.05,250.81,7.6048,6.096,-0.27432,-0.03048,15
27.1,271.81,251.42,7.5773,6.093,0.36576,0.09144,15
27.2,272.57,252.03,7.6139,6.1021,1.2802,-0.18288,15
27.3,273.33,252.64,7.7419,6.0838,2.347,-0.36576,15
27.4,274.1,253.25,7.9766,6.0472,2.7432,0.27432,15
27.5,274.9,253.86,8.2509,6.0747,2.6213,1.8593,15
27.6,275.73,254.46,8.5131,6.2606,2.7432,4.1758,15
27.7,276.58,255.09,8.7874,6.6782,2.3165,3.5966,15
27.8,277.46,255.76,9.019,7.0378,1.3411,4.1453,15
27.9,278.36,256.46,9.1531,7.4524,0.3048,1.8898,15
28,279.27,257.21,9.1836,7.6413,-0.24384,0.3048,15
28.1,280.19,257.97,9.1592,7.6718,-0.21336,-0.39624,15
28.2,281.11,258.74,9.1379,7.6322,0.03048,-0.1524,15
28.3,282.02,259.5,9.141,7.617,-0.12192,0.03048,15
28.4,282.94,260.26,9.1288,7.62,0.06096,0,15
28.5,283.85,261.03,9.1349,7.62,0.42672,0,15
28.6,284.76,261.79,9.1775,7.62,0.9144,0,15
28.7,285.68,262.55,9.269,7.62,1.1887,0,15
28.8,286.61,263.31,9.3878,7.62,0.88392,0,15
28.9,287.55,264.07,9.4762,7.62,0.48768,0.24384,15
29,288.49,264.84,9.525,7.6444,-0.03048,-0.54864,15
29.1,289.45,265.6,9.522,7.5895,-0.54864,-1.2192,15
29.2,290.4,266.36,9.4671,7.4676,0.09144,0.03048,15
29.3,291.34,267.11,9.4762,7.4706,1.4326,2.6213,15
29.4,292.29,267.85,9.6195,7.7328,3.0175,4.4196,15
29.5,293.25,268.63,9.9212,8.1747,3.7795,3.7186,15
29.6,294.25,269.44,10.299,8.5466,2.8346,4.3282,15
29.7,295.28,270.3,10.583,8.9794,1.2192,1.8288,15
29.8,296.33,271.2,10.705,9.1623,0.06096,0.3048,15
29.9,297.4,272.11,10.711,9.1928,-0.36576,-0.36576,15
30,298.48,273.03,10.674,9.1562,-0.09144,-0.12192,15
30.1,299.54,273.95,10.665,9.144,0.03048,-0.12192,15
30.2,300.61,274.86,10.668,9.1318,0,-0.39624,15
30.3,301.68,275.77,10.668,9.0922,0,0.3048,15
30.4,302.74,276.68,10.668,9.1227,0.03048,1.8898,15
30.5,303.81,277.6,10.671,9.3116,-0.06096,4.1453,15
30.6,304.88,278.53,10.665,9.7262,0.03048,3.5662,15
30.7,305.94,279.5,10.668,10.083,0,4.2062,15
30.8,307.01,280.51,10.668,10.503,0,2.0726,15
30.9,308.08,281.56,10.668,10.711,0,0.42672,15
31,309.14,282.63,10.668,10.753,0,-1.0973,15
31.1,310.21,283.71,10.668,10.644,0,-1.9812,15
31.2,311.28,284.77,10.668,10.445,0,-2.3165,15
31.3,312.34,285.81,10.668,10.214,0,-1.7678,15
31.4,313.41,286.84,10.668,10.037,0,-0.70104,15
31.5,314.48,287.84,10.668,9.967,0,-0.18288,15
31.6,315.55,288.84,10.668,9.9487,0,0.1524,15
